100,0.0787795366686543
200,0.132680295984687
300,0.0519716963539572
400,0.0917945958938664
500,0.0373994837494727
600,0.099348924355696
700,0.082189690301476
800,0.0351698623782579
900,0.0141388034212548
1000,0.0406191304788326
1100,0.0331492369202624
1200,0.0331419195316323
1300,0.0242306517469957
1400,0.0334780714237253
1500,0.020152498125658
1600,0.0157124901328958
1700,0.0107531953932303
1800,0.0154731477705203
1900,0.000975581118288993
2000,0.00931003477937908
2100,0.0159537518144308
2200,0.0348039207749151
2300,0.0430931426727779
2400,0.0494209983180132
2500,0.0447914632405202
2600,0.0432543112901675
2700,0.0384438989069111
2800,0.0432714389198599
2900,0.0433558234873943
3000,0.0469309969535439
3100,0.0545930448358622
3200,0.0411807193778424
3300,0.045495732898722
3400,0.0456596845429096
3500,0.0407979858967153
3600,0.0367844454207731
3700,0.0388236392789616
3800,0.0389707757164666
3900,0.0366144822075447
4000,0.0377187652492261
4100,0.0390965034810966
4200,0.0398339281660061
4300,0.0402908216856992
4400,0.0382529391884177
4500,0.0403795689315554
4600,0.0397335762221487
4700,0.042245894965927
4800,0.0444321048669178
4900,0.0448716909376117
5000,0.0488042385994674
5100,0.0499208813827248
5200,0.0458034391103359
5300,0.0492407566934214
5400,0.053161641848074
5500,0.0481008121058606
5600,0.0457509929224162
5700,0.0476578653922473
5800,0.0395308701271739
5900,0.0407684385278793
6000,0.0408014999011153
6100,0.0389817043552023
6200,0.0385318263747387
6300,0.0431254576063478
6400,0.0453998738042425
6500,0.0468657443352143
6600,0.0464034031512268
6700,0.0467149071733997
6800,0.0468352912173295
6900,0.0485498413186907
7000,0.052667811348984
7100,0.056385974541596
7200,0.0600398555804946
7300,0.0593037930199718
7400,0.0613919543272852
7500,0.0612088375307867
7600,0.0575169151155115
7700,0.0551805823305367
7800,0.0512020184861579
7900,0.0522524269777831
8000,0.0534256728996083
8100,0.0541920158167235
8200,0.0560331792136326
8300,0.052256932787671
8400,0.0541801327262563
8500,0.0508308568950673
8600,0.0486852521703889
8700,0.0531001390881909
8800,0.0530147666547887
8900,0.0495359906298258
9000,0.0506088980068684
9100,0.0466997271002683
9200,0.0467492519115629
9300,0.0410478935303793
9400,0.0430895941317386
9500,0.0402551234409447
9600,0.0387740927299456
9700,0.0403842257131548
9800,0.0383438021953366
9900,0.0370702100922347
10000,0.0356205618793828
10100,0.0347208040444267
10200,0.0376465128353107
10300,0.0361564954344771
10400,0.0372453494503673
10500,0.0351319846215596
10600,0.0318719793319051
10700,0.03058442019341
10800,0.0326454300774293
10900,0.0352648793362524
11000,0.0356066155886854
11100,0.0345800984594304
11200,0.0355007701374537
11300,0.0361084310438531
11400,0.0344147275624715
11500,0.0330679892048065
